C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_43_741.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_43_741.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_43_741.jpg,-0.2954139,0.7504148,0,1.221417
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_43_812.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_43_812.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_43_812.jpg,-0.08055625,0.9652724,0,2.094424
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_43_869.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_43_869.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_43_869.jpg,0,1,0,2.820311
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_43_941.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_43_941.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_43_941.jpg,0,1,0,3.756922
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_006.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_006.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_006.jpg,0,1,0,4.460425
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_076.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_076.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_076.jpg,-0.1,1,0,5.38861
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_168.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_168.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_168.jpg,-0.3,1,0,6.295699
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_260.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_260.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_260.jpg,-0.5500001,1,0,7.391713
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_331.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_331.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_331.jpg,-0.6459117,1,0,8.249743
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_407.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_407.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_407.jpg,-0.4203162,1,0,8.932731
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_481.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_481.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_481.jpg,-0.1948376,1,0,9.832395
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_555.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_555.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_555.jpg,0,1,0,10.69992
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_638.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_638.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_638.jpg,-0.1,1,0,11.67724
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_709.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_709.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_709.jpg,-0.25,1,0,11.99732
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_782.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_782.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_782.jpg,-0.45,1,0,12.96661
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_866.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_866.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_866.jpg,-0.2795829,1,0,13.67283
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_44_946.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_44_946.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_44_946.jpg,-0.04079222,1,0,14.69121
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_024.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_024.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_024.jpg,0,1,0,15.52903
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_102.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_102.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_102.jpg,0,1,0,16.39113
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_181.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_181.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_181.jpg,-0.1,1,0,17.23828
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_253.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_253.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_253.jpg,-0.3,1,0,18.041
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_325.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_325.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_325.jpg,-0.3144408,1,0,18.64233
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_399.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_399.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_399.jpg,-0.09413399,1,0,19.45045
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_468.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_468.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_468.jpg,0,1,0,20.07101
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_565.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_565.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_565.jpg,0,1,0,21.0545
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_662.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_662.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_662.jpg,0,1,0,22.06899
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_769.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_769.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_769.jpg,-0.1,1,0,23.04405
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_837.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_837.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_837.jpg,-0.3,1,0,23.78423
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_905.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_905.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_905.jpg,-0.3171087,1,0,24.32134
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_45_974.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_45_974.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_45_974.jpg,-0.1081833,1,0,25.09159
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_045.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_045.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_045.jpg,0,1,0,25.65881
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_113.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_113.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_113.jpg,0,1,0,26.41642
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_181.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_181.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_181.jpg,0,1,0,26.98252
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_280.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_280.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_280.jpg,0,1,0,27.91924
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_360.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_360.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_360.jpg,0,1,0,28.66201
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_445.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_445.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_445.jpg,-0.2,1,0,29.3808
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_550.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_550.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_550.jpg,-0.45,1,0,30.14675
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_630.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_630.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_630.jpg,-0.6500001,1,0,30.12672
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_721.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_721.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_721.jpg,-0.8320125,1,0,30.11515
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_797.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_797.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_797.jpg,-0.6040137,1,0,30.18707
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_873.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_873.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_873.jpg,-0.3772377,1,0,30.19957
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_46_944.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_46_944.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_46_944.jpg,-0.165783,1,0,30.19355
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_016.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_016.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_016.jpg,0,1,0,30.18335
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_092.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_092.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_092.jpg,0,1,0,30.18948
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_166.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_166.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_166.jpg,0,1,0,30.19018
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_244.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_244.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_244.jpg,0,1,0,30.19072
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_321.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_321.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_321.jpg,0,1,0,30.19052
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_397.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_397.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_397.jpg,0.2,1,0,30.17913
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_464.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_464.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_464.jpg,0.232287,1,0,30.17779
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_562.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_562.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_562.jpg,0,1,0,30.18848
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_653.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_653.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_653.jpg,0,1,0,30.18907
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_749.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_749.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_749.jpg,0,1,0,30.18982
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_844.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_844.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_844.jpg,0,1,0,30.18995
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_47_943.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_47_943.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_47_943.jpg,0,1,0,30.18993
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_041.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_041.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_041.jpg,0,1,0,30.18876
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_141.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_141.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_141.jpg,0,1,0,30.19038
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_207.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_207.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_207.jpg,0,1,0,30.19029
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_274.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_274.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_274.jpg,0,1,0,30.19144
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_342.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_342.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_342.jpg,-0.1,1,0,30.18787
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_413.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_413.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_413.jpg,-0.3,1,0,30.16895
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_507.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_507.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_507.jpg,-0.03022561,1,0,30.1905
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_575.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_575.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_575.jpg,0,1,0,30.18982
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_650.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_650.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_650.jpg,0,1,0,30.19011
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_721.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_721.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_721.jpg,0,1,0,30.19026
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_787.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_787.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_787.jpg,0,1,0,30.19019
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_861.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_861.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_861.jpg,0,1,0,30.19179
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_48_929.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_48_929.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_48_929.jpg,-0.15,1,0,30.18464
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_006.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_006.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_006.jpg,-0.2154663,1,0,30.18324
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_077.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_077.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_077.jpg,-0.004546795,1,0,30.19047
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_171.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_171.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_171.jpg,0,1,0,30.19049
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_264.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_264.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_264.jpg,0,1,0,30.19048
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_333.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_333.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_333.jpg,0,1,0,30.1905
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_403.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_403.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_403.jpg,-0.1,1,0,30.18801
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_473.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_473.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_473.jpg,-0.3,1,0,30.16932
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_546.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_546.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_546.jpg,-0.3025011,1,0,30.17812
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_651.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_651.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_651.jpg,0,1,0,30.1869
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_725.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_725.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_725.jpg,0,1,0,30.1911
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_797.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_797.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_797.jpg,0,1,0,30.19049
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_867.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_867.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_867.jpg,0,1,0,30.1904
C:\Users\user\OneDrive\Рабочий стол\IMG\center_2023_04_29_12_03_49_939.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\left_2023_04_29_12_03_49_939.jpg,C:\Users\user\OneDrive\Рабочий стол\IMG\right_2023_04_29_12_03_49_939.jpg,-0.2,1,0,30.18166
